image,cell_type,model,n_mito,mean_area,median_area,std_area,mean_solidity,median_solidity,std_solidity,mean_extent,median_extent,std_extent,mean_major_axis,median_major_axis,std_major_axis,mean_minor_axis,median_minor_axis,std_minor_axis,mean_aspect_ratio,median_aspect_ratio,std_aspect_ratio,mean_thickness,median_thickness,std_thickness,mean_inertia_min,median_inertia_min,std_inertia_min,mean_inertia_mid,median_inertia_mid,std_inertia_mid,mean_inertia_max,median_inertia_max,std_inertia_max,mean_eccentricity,median_eccentricity,std_eccentricity,mean_perimeter,median_perimeter,std_perimeter,mean_form_factor,median_form_factor,std_form_factor,mean_roundness,median_roundness,std_roundness,mean_skel_length,median_skel_length,std_skel_length,mean_n_branch_points,median_n_branch_points,std_n_branch_points,mean_n_branches,median_n_branches,std_n_branches,mean_tortuosity,median_tortuosity,std_tortuosity,mean_total_branch_length,median_total_branch_length,std_total_branch_length,mean_mean_branch_length,median_mean_branch_length,std_mean_branch_length,mean_median_branch_length,median_median_branch_length,std_median_branch_length,mean_std_branch_length,median_std_branch_length,std_std_branch_length
Series011-_H17,HELA,modl,123.0,174.3008130081301,99.0,193.17315771381809,0.8713803708333033,0.8888888888888888,0.0683641726102689,0.6537093689213207,0.6666666666666666,0.105724988418586,18.03998544776124,14.526011582222871,10.525124746260122,10.917566864000062,9.253096610597597,5.227561069690844,1.650381115972295,1.550871670391598,0.5243473823108151,2.1348685098071725,1.9996478743242092,0.7251246797228111,9.157541310453713,5.351237305315796,9.495003968501734,27.263707867485905,13.187813280429566,36.11048988589981,27.263707867485905,13.187813280429566,36.11048988589981,0.719205033735943,0.7643524495879966,0.1662587681123882,51.94925266006405,42.38477631085024,33.557517448787124,1.4268106562676908,1.327850596165994,0.4929280508065557,0.6088134175592954,0.6070836810895918,0.1681792381418517,17.804878048780488,13.0,15.743192379118693,0.5203252032520326,0.0,0.6789469787353809,8.284552845528456,6.0,7.059008342805151,0.8920851280578372,0.8519042728367592,0.3641140202346636,48.83543248717081,37.0,41.37927447971267,6.058798298441651,5.821428571428571,0.8469554837575508,5.7663267961139,6.0,0.90673024955353,0.9254570037239236,0.82915619758885,0.7184996688355206
Series016_H18,HELA,modl,135.0,240.1925925925926,144.0,256.83776393312445,0.8637661297444368,0.8723958333333334,0.074655891995132,0.6483583165598991,0.6564625850340136,0.1148690687304726,21.351955521461807,18.789124824555746,11.859415456416391,12.883913724258026,11.456033323910232,6.627244351043298,1.6747011274871832,1.5542163290796638,0.5219168405175398,2.367201818177436,2.184863963148973,0.8198761649606858,13.119725033909974,8.202543719908856,15.06456194539894,37.28448372239821,22.064450729546053,42.53420946951863,37.28448372239821,22.064450729546053,42.53420946951863,0.7372402232153145,0.7655208604617285,0.147362384632312,63.509283007575895,51.83452377915607,41.42531715539914,1.5293504891387113,1.4287086754576028,0.522821740721177,0.5895009681124225,0.5953455193421388,0.1575617434271284,23.79259259259259,15.0,23.154583994214413,0.674074074074074,1.0,0.8058088150205874,10.28888888888889,7.0,9.602365963592796,0.9724300455913896,0.8636375780789373,0.4375143486381003,62.28974008785927,40.0,58.358055840588605,6.292159178844915,6.0,1.144879742616168,5.926777124896304,6.0,1.215460508513579,1.1999118565419729,1.0,0.8987429977419972
Series027_H17,HELA,modl,92.0,172.9673913043478,84.0,186.7350745497689,0.877814004696528,0.8850160256410255,0.0554011919283546,0.659880960440227,0.6418620079610792,0.1052623091228503,17.566124401816484,14.1743198310324,10.056823139164417,10.770299457967472,8.375968552615234,5.8501581406230585,1.6708924099781586,1.5358849004013664,0.5317088233493859,2.159198776937753,1.818957737899916,0.8192548785544396,9.388981292787044,4.384904774468361,10.433399079726732,25.606776134532844,12.557018399741157,30.27714924671646,25.606776134532844,12.557018399741157,30.27714924671646,0.7457082274759032,0.7589882082923197,0.1244885545070678,49.80459601068298,37.55634918610404,31.84318864001202,1.3543454910781674,1.2397243738865191,0.3799074332194752,0.5973471829200353,0.6049385544895576,0.1430119466041038,17.5,12.0,14.527709655210176,0.4782608695652174,0.0,0.616410733859036,8.326086956521738,5.5,7.092722381078176,0.9067151193976112,0.8362312936056551,0.3172483243310147,48.92627043941047,32.0,40.56793769434333,6.179414614832385,5.853571428571428,1.4743318815004025,5.893661743758292,5.5,1.5527249546481785,0.9775099068331052,0.82915619758885,0.6806836248774605
Series050-_H16,HELA,modl,252.0,333.98809523809524,165.5,464.4332309910143,0.8759774880593244,0.8935439560439561,0.0678370401281273,0.6608317243721097,0.6666666666666666,0.1126425029310491,23.62411023049145,20.306029864061827,14.477859227505974,14.570150739433297,11.714959634242875,9.765487844688309,1.783147817895359,1.5969142014645756,1.2571362094648466,2.670230759589571,2.3432965459524286,1.2445616635844208,19.228377838410225,8.579520464851187,30.75566515347848,47.98168699961818,25.77092890644976,63.43613095054173,47.98168699961818,25.77092890644976,63.43613095054173,0.7402168031708076,0.7796555223926818,0.153067544144701,70.0626614416387,54.35229073212243,51.450494915944,1.4791555753634045,1.3722259856508412,0.431958265561523,0.5864588402631887,0.5805465690133893,0.1619841507797019,25.34126984126984,18.0,23.24359024067478,0.5992063492063492,0.0,0.7881056282184062,10.384920634920634,7.0,9.903435089957563,0.959252390249594,0.9280652066375774,0.3981921431508542,64.42955222531992,44.5,58.397897627058256,7.695840251024377,6.066843943463017,9.252526296812569,7.292647463415161,6.0,9.321864324032124,1.2423635326886673,1.1021114467420166,0.8649269138216287
Series056_H15,HELA,modl,122.0,421.4672131147541,256.5,546.549447081733,0.8724658308921509,0.8848247132143634,0.0617588802315123,0.6550471366205045,0.6468653250773995,0.101445027330171,26.680279245176862,22.929881866487985,16.238149731295934,16.557432767354396,14.778180450861475,10.613860517668217,1.822837579745049,1.556876645195486,0.984841184413917,2.9121894838247537,2.78608312501531,1.2705872543749652,24.175163433373587,13.649739195141043,32.44918720520162,60.96967545603758,32.86144166414662,87.89328148579521,60.96967545603758,32.86144166414662,87.89328148579521,0.7526062274590413,0.7664429445045738,0.1362907122927817,81.48269162655974,66.2842712474619,62.39215161941365,1.546639477511229,1.4368548770319565,0.5041449623883798,0.5784405125658469,0.5939122029439545,0.166807628887532,28.22131147540984,20.5,25.14760109638657,0.6475409836065574,0.0,0.8485487239074337,11.36065573770492,9.0,10.329065764627895,0.9509464406311944,0.9340920144905424,0.3593606498847039,70.90700897325468,55.5,59.89466218860103,9.091789510701396,5.919871794871796,14.497885864605186,8.640615530631718,5.5,14.593814011631242,1.3267751851864944,1.0395531075984563,1.0826347326422816
Series061_H14,HELA,modl,144.0,304.65972222222223,152.5,401.9657628316269,0.8768788029142006,0.8958067262664964,0.0629906789004554,0.65912670511231,0.6680916552667578,0.1065858542569038,22.00439955817671,18.304242127709536,13.329558575293817,14.361274362493528,11.158379464065822,9.046350957948365,1.577184078011055,1.471414248613416,0.39226196721034,2.6027614085410664,2.3137184081530178,1.1793172790907989,18.0051666855742,7.781839547886968,26.059798191592343,41.366920733004775,20.9405595023054,52.654336709094345,41.366920733004775,20.9405595023054,52.654336709094345,0.7156744454479537,0.7335603627380207,0.1410386788642124,66.2418642910883,51.50609665440988,47.43972579131734,1.4305351336666845,1.320421644865847,0.4285555572004328,0.621031512590882,0.6224405068538572,0.1489954884522917,22.416666666666668,15.0,20.93259685540977,0.6527777777777778,0.5,0.7666616344440323,9.97222222222222,7.0,9.724642555873515,0.895439478850514,0.8091610409880132,0.3718529449837516,59.63933397132013,40.0,56.52695051587612,6.540839489444497,5.930047694753577,5.553446677279662,6.194889526875698,5.75,5.59720132696262,1.129210184800368,1.0301575072754257,0.7329180324397656
Series066_H13,HELA,modl,317.0,232.61754385964912,125.0,350.6018049826972,0.8712332103991541,0.8793103448275862,0.0669633071535024,0.65406184016771,0.6458333333333334,0.1039887168252585,19.267538383607054,16.4211518309497,12.406305533164382,12.40571510000348,10.226284381778326,8.422950618728082,1.5866951056733185,1.4909866655235926,0.4241232161077015,2.297686391437556,2.1148325786537256,0.9994682672417596,14.052991516749133,6.536055766062708,24.66996299931237,32.82215327162476,16.85338921594392,47.8230734908893,32.82215327162476,16.85338921594392,47.8230734908893,0.7118215171926264,0.7417316154398486,0.1525485146046367,57.94513414175871,45.72792206135786,45.88497433579458,1.4316091186855286,1.329308504049439,0.4840378522232699,0.6181089934191548,0.6244750515994949,0.1568363850417789,20.83157894736842,14.0,19.843237903360965,0.5754385964912281,0.0,0.7049401372505343,9.192982456140353,6.0,9.083315332010931,0.9456162829270168,0.928548786482628,0.4033668025665934,55.350126814326245,40.0,52.66912208174419,6.937267820748733,5.916666666666667,6.926116360949644,6.6062671652034375,5.5,6.98195797934038,1.0239582957061877,0.9428090415820634,0.7542067980531099
Series073_H12,HELA,modl,111.0,663.9459459459459,163.0,1339.6349633075413,0.8758397327531381,0.8924581005586593,0.061649377431417,0.6598388019887802,0.6666666666666666,0.1077449194864827,29.090610289530968,19.75669665260893,23.42190969045946,18.84826619544378,12.525129761151902,17.042592587014276,1.8076138609236283,1.5463533421342257,1.821683941064936,3.2612838102154256,2.409721427481705,2.299233623344122,40.35669379132894,9.80492972085582,88.37931189070339,87.17809128533774,24.39544141395056,158.528226411156,87.17809128533774,24.39544141395056,158.528226411156,0.726075236603499,0.7627591018263646,0.1502480557182014,88.38135078570389,56.48528137423857,82.65627752247391,1.4639776958467068,1.3632391627779965,0.4082694229846946,0.5976602452272094,0.6108076184273001,0.15658978755386,29.31531531531532,18.0,27.53277554851818,0.5135135135135135,0.0,0.6557419958586611,9.576576576576576,6.0,9.216660931737836,0.9335326621440448,0.9522482334770652,0.3440934263739604,65.49269479710695,49.0,52.51022383868712,14.098335395072567,6.076923076923077,24.255477605627316,13.758460562872717,6.0,24.36627970084979,1.0918610597742704,0.816496580927726,0.9708806876360776
Series080_H11,HELA,modl,193.0,145.83937823834196,87.0,149.0203244601356,0.8843326856818533,0.8974358974358975,0.0666214792062277,0.676030148691071,0.676923076923077,0.1067705380869958,16.140708192839472,13.272704437196518,9.02185083727081,10.176981180688829,9.074380680175151,4.902546532198216,1.594698310164301,1.4776489134292936,0.5117753159342265,2.057467065958406,1.8668486985617472,0.7069004318910097,7.975369278278958,5.1465240455460055,8.010434770614049,21.36976584352246,11.01029269232351,25.02554195855081,21.36976584352246,11.01029269232351,25.02554195855081,0.7114928619879678,0.73621221933667,0.1434674558586255,45.11758720994663,36.970562748477136,27.007675854577545,1.2942905016588306,1.1951012240309191,0.3771390544591797,0.6287526311479722,0.6293085366691282,0.1622405933007341,14.155440414507773,11.0,11.80263797411426,0.4145077720207253,0.0,0.5614534166418143,6.4404145077720205,5.0,5.309862154294908,0.8053341101761723,0.7766632195237145,0.3386411969639084,38.37247275833658,29.0,31.139088777754697,6.30050036150107,5.9375,1.8087073172261068,6.009778457818442,5.5,1.8861523305640189,0.8571032013534533,0.7856742013183862,0.6749115315366657
Series086_H10,HELA,modl,86.0,117.44186046511628,84.0,107.7297010125787,0.8603493102154748,0.8746428571428572,0.0700197210953572,0.6464031249893906,0.6478365384615385,0.0998240439138748,15.019798130602917,12.929816028581476,7.286545883501379,9.38441179296354,8.93166413967683,4.086096439930672,1.595398414186607,1.524880963428362,0.3658002810061286,1.889088021781276,1.8507462094269496,0.5112764007788855,6.547710551020459,4.986252292571964,6.616549376367455,17.418005424777114,10.450438399536868,17.16487787892117,17.418005424777114,10.450438399536868,17.16487787892117,0.7272864537101893,0.754943874164079,0.1409606924419355,42.66735206887542,35.33147545195113,23.602747577761782,1.3658262178465992,1.259969844426935,0.4501078245877619,0.6070116953924874,0.6038502848131467,0.1396628434066551,15.209302325581396,12.0,11.610056065275126,0.5,0.0,0.6241272976892857,7.197674418604652,5.0,6.019000472229125,0.9460782523193316,0.8715705114139694,0.3649870611401704,41.96141057421316,31.5,33.79144255043185,5.980636896946729,5.954545454545455,0.6872030074727573,5.624201271887585,5.5,0.7860242024690763,1.0222934285934946,0.8543377461269626,0.6645974808108529
Series089_H9,HELA,modl,268.0,149.93283582089552,96.5,165.43410546246827,0.8634557624287299,0.875,0.0704378761550417,0.6453028967767787,0.6441919191919192,0.1129713250925392,16.89606928575857,14.873992795652072,9.020906943012234,10.221801668357854,9.088003025447607,5.084961943271324,1.6869551180609907,1.5625456201911652,0.5318866517790719,2.0141112427732963,1.85311563942649,0.6887037199334819,8.146379206985069,5.161987909051821,9.33853816858405,22.92836996147753,13.827252990225947,26.838090120906124,22.92836996147753,13.827252990225947,26.838090120906124,0.7456247053297732,0.7683904681948919,0.1350255224306409,48.09118245473294,40.14213562373095,29.133544990395063,1.424132733269302,1.3110959715090047,0.4464545687162741,0.582893975188879,0.5829910981940787,0.1506022777342452,17.05597014925373,13.0,13.87069288369315,0.5261194029850746,0.0,0.6133379561298112,7.727611940298507,6.0,5.974171919024961,0.9269017419080908,0.9224829296202586,0.3399516782912308,45.87644705226693,36.0,35.44169255079013,6.057075476330893,5.857142857142857,0.8179292059692642,5.710402276147532,5.5,0.9015463238939386,1.0670114078642876,0.9031405261607404,0.765645205587577
Series090_H8,HELA,modl,82.0,110.1951219512195,82.5,86.47253039428189,0.875444853606968,0.8849306431273645,0.060824899372839,0.6647883791978758,0.6619047619047619,0.1015472134504886,14.669959354239456,13.612488131174764,6.898171382391463,9.000575301951452,8.681331702386503,3.803016310723863,1.6650429452120918,1.5433855651772117,0.4687625844956241,1.8859811115502487,1.8380372461674772,0.5190653912477202,5.967080551608141,4.710674288283345,4.734613063668261,16.424529742242644,11.581325796942265,15.365033040627887,16.424529742242644,11.581325796942265,15.365033040627887,0.737945680804334,0.7616965211916586,0.1449767591515741,40.7914616326111,37.57411613907041,21.09304040908991,1.324189692250434,1.2332689168593385,0.3806304899725714,0.6006981062136619,0.6138105401976868,0.1555200443532456,14.109756097560975,12.0,9.488126209368309,0.4390243902439024,0.0,0.565201474451535,6.548780487804878,6.0,4.590957281079018,0.904746116383396,0.877188812013135,0.3046813504638847,38.487535249185406,32.5,26.072024806896096,5.991963261748046,5.857142857142857,0.6130360564851801,5.737535249185404,6.0,0.7089667933161712,0.9347751904361384,0.814578098794425,0.607709420978337
Series093_H7,HELA,modl,116.0,179.6293103448276,117.0,180.10464056957775,0.8661464142941768,0.8712078387035991,0.0627609524873964,0.6522411242767506,0.6556651069518716,0.1046792562504924,18.76747851627636,17.42028746763907,9.889509744018454,11.353710933634948,10.201420242365732,5.192341107707476,1.69030323186499,1.5436632259655094,0.5249360346371766,2.2149001880644814,2.087211773046215,0.6906385594886372,9.74169738395817,6.504312391752173,9.37681040486744,28.12629080224567,18.968004029916948,37.42034034889693,28.12629080224567,18.968004029916948,37.42034034889693,0.7366058370861179,0.7617841592682371,0.1517725565568405,53.40831091518136,47.47056274847714,31.278161005056408,1.423902007321963,1.3824444574835812,0.3895450004237847,0.5913639150957538,0.5864819021391906,0.1652597982899364,19.46551724137931,15.5,16.762762011366227,0.5431034482758621,0.0,0.6213478311135308,8.689655172413794,7.0,7.463028174693322,0.9458372970281922,0.9578042703253754,0.3811210191754611,52.08198569975557,42.0,44.37678302595143,6.129351703991523,5.904545454545454,1.0021430920567531,5.767330527341775,5.5,1.0921765323844193,1.1203071534995288,1.0,0.6957780427668497
Series095_H6,HELA,modl,155.0,111.90322580645162,60.0,164.21299206758192,0.8645105754506083,0.8695652173913043,0.0776700119449565,0.6530150294447258,0.6611111111111111,0.1185248751614946,13.968893313016087,11.534992020336093,8.517272638161037,8.635286457321985,7.323229545801043,4.976794700812183,1.6404137609485507,1.497040839290929,0.4776586686041712,1.7989073848631831,1.594917471493991,0.6672531543372742,6.208541105877544,3.3518556862808344,9.417330587670154,16.72961959894952,8.31600255682608,25.24585137340314,16.72961959894952,8.31600255682608,25.24585137340314,0.719543246427424,0.7441752320796112,0.1601267788488516,38.8047267390304,30.72792206135785,27.93746190338261,1.303530885422923,1.188612065501216,0.4349379895774858,0.6072999495189441,0.620631118180845,0.1731269520246375,13.419354838709678,10.0,13.331442807352188,0.4903225806451612,0.0,0.6850264128223875,5.987096774193549,4.0,5.696617102280053,0.8694317398114249,0.8419215219066137,0.3717126894503965,35.5143877259781,27.0,33.72475935455152,6.073086074698742,5.909090909090909,1.1020034473710365,5.8434199840426135,5.5,1.2201630096249274,0.8461112594081638,0.7637626158259734,0.6314210260459997
Series099_H5,HELA,modl,137.0,173.91240875912408,128.0,163.08201664374903,0.8625744306091236,0.8731117824773413,0.0600180272804693,0.6502941246967413,0.6517241379310345,0.1001922661715399,18.134921410952707,16.456363738676423,9.067433992402016,11.382036245818188,10.526304881526222,5.238138446086686,1.644699716756742,1.4728251768289573,0.6042207431556669,2.1662492901695725,2.069640853111742,0.6532060701555422,9.811802717593157,6.925193403677673,9.457887688610798,25.69335836174991,16.925744218726514,28.181721006844555,25.69335836174991,16.925744218726514,28.181721006844555,0.7178511870398221,0.7341685969762227,0.1524141367389658,53.27812638671123,47.21320343559643,30.868476396412294,1.4588779947229735,1.3733965314342356,0.4459977169537364,0.6098311935044075,0.6378372599682589,0.1628601665520113,19.21897810218978,15.0,15.600727724214275,0.6277372262773723,1.0,0.6941602001733571,8.299270072992702,6.0,6.918044704459491,0.9776432001549148,0.9231312433703576,0.3839233438278965,50.0212364922278,39.0,40.55141215683778,6.320475808845714,6.0,1.5357971431985185,5.999338682008821,6.0,1.6000038777373524,1.0797753009688196,1.0374916331657278,0.6876418810795333
Series102-_H4,HELA,modl,79.0,110.55696202531644,66.0,139.98650448836838,0.8700450174133543,0.8793103448275862,0.0700820054471363,0.6622010724459451,0.6733333333333333,0.1085231878838236,14.366425449775956,12.104098292922403,8.929219888760985,8.552028006112215,7.221182300902742,4.269552278298978,1.6934855124799213,1.5048289326926865,0.5760926728924517,1.8161524264513775,1.6888899632658785,0.5934395843933346,5.71039122965348,3.259092113929438,6.329281323732372,17.882821751613434,9.156824717795445,28.608048483015327,17.882821751613434,9.156824717795445,28.608048483015327,0.7311324320839857,0.7472639332600813,0.1462350694486772,39.14439784588526,30.86396103067893,26.408081631996204,1.295062059916877,1.1971453483932737,0.3973723724911013,0.5979024360226505,0.6121505786394056,0.1696809522700262,13.69620253164557,11.0,11.981372071614944,0.3670886075949367,0.0,0.5775814960278397,6.2405063291139244,4.0,5.779087549794327,0.8778574731217164,0.8862647555098593,0.3367800104204026,37.204706669788365,25.0,32.98358360382188,6.252392650610321,5.916666666666667,1.341207098761677,5.957871226750391,6.0,1.3664132957073234,0.9488697211362258,0.82915619758885,0.8036412454221376
Series103_H3,HELA,modl,225.0,144.54222222222222,109.0,136.64744334541905,0.8482307997118768,0.8571428571428571,0.0771431861367412,0.6284865256179354,0.6209150326797386,0.1127332683277517,16.64485008973212,15.37430891091155,8.089664002416672,10.492100871634634,9.75234928417202,5.053018527168357,1.6680423735393408,1.5234130425681736,0.6684293897845582,2.0069776118508367,1.9159503660121036,0.5939042114977973,8.476073558528933,5.944269785030658,9.055886016681391,21.405856136353226,14.773085905508392,23.0367425182557,21.405856136353226,14.773085905508392,23.0367425182557,0.7236992952754919,0.7543949498347787,0.1522610788612532,48.96899355936815,43.59188309203678,29.143387707787173,1.4766841223340668,1.3381915384100984,0.5062296457567822,0.5980429716015706,0.5934606117734812,0.1702930458149951,18.55555555555556,14.0,15.967961750616007,0.6044444444444445,1.0,0.698555829489369,8.444444444444445,7.0,7.207266566322124,1.0155300720411575,0.9443193071278322,0.4283316026294769,49.94137829471935,38.0,42.18506473773165,6.046727605127714,5.8,0.919850813064085,5.688044961386022,5.5,0.984540320326837,1.0690168187113438,0.927024810886958,0.7200818933092383
Series107_H2,HELA,modl,54.0,71.79629629629629,54.5,58.29788752593255,0.8881218996240053,0.8949874686716792,0.0661159166174947,0.6720734885316558,0.6891608391608391,0.1221168027285095,11.64741421868782,10.181353566973128,5.614218220699194,7.47350425294459,7.020046346317754,3.079343802389153,1.5774024494410823,1.4260535489475887,0.4742961448435787,1.680657236361596,1.6445844213044225,0.3912853851020098,4.083476504505837,3.080065747753195,3.963510359262832,10.448856513207632,6.47966109786074,10.778836463061545,10.448856513207632,6.47966109786074,10.778836463061545,0.6996235889163472,0.7129113540290373,0.1560571207775531,31.2930094433164,27.19238815542512,16.66738114619358,1.1715135167969604,1.0840628291933911,0.3486776351016361,0.6403065136100756,0.6585413020436481,0.1566993765802127,9.814814814814817,8.0,7.351175451671794,0.3148148148148148,0.0,0.5383126612499494,4.666666666666667,4.0,3.018461712712472,0.7882832737962272,0.8256519837840908,0.3118526878848319,27.302711537549072,23.5,17.632486956108693,6.050808245368007,5.761751345948129,1.123476889905216,5.849007833845373,5.522349116888544,1.2161345081018935,0.6311353628665199,0.4898979485566356,0.4713056989886905
Series109_H1,HELA,modl,250.0,119.588,78.5,136.86741853341138,0.8553312118296947,0.875,0.0768033888788592,0.641268297255861,0.6446280991735537,0.1161317262030481,14.775115065495752,12.957353183523178,7.8734721214679,9.441636990975253,8.36386344161674,4.601865228893878,1.5852729703565338,1.444576638442712,0.433874766252765,1.8692315615408024,1.7377992260890185,0.5722257318251474,6.895104540890921,4.372140386665265,7.9832544328495665,17.51847427788574,10.493312647800284,21.70706464524832,17.51847427788574,10.493312647800284,21.70706464524832,0.7120017658932352,0.7216613109452952,0.1441282819475977,42.87414470977016,35.65990257669732,26.819634474050822,1.4000303213441336,1.2475578631589388,0.4868227144239545,0.6165393766792003,0.6288190355040805,0.1594301463921266,15.724,11.0,14.126847631371977,0.56,1.0,0.6053098380168622,7.084,5.0,5.9367452362384565,0.9603771236058996,0.9121226275843556,0.4061018714677405,41.773649360047365,31.0,35.618308733680706,5.929763054685372,5.793939393939394,0.7263617987287814,5.649649360047366,5.5,0.80570466828571,0.911685107948032,0.7560470465903808,0.7036537459161174
Series022-_B1,BXPC3,modl,117.0,103.96581196581197,75.0,102.64526347196738,0.865850137100846,0.8743961352657005,0.0676024018258083,0.656682135438209,0.6517857142857143,0.1113117047373426,14.024249761732628,11.748398877267933,7.229571822733057,8.736126649524303,8.134756145854189,3.96431901330712,1.6472798869021126,1.5493008170349545,0.4884174191594132,1.8158110428401029,1.7639947327747725,0.5071725486779638,5.7522333797373175,4.13589109703203,5.740856005368059,15.55914313246959,8.626554761211901,18.731886824357733,15.55914313246959,8.626554761211901,18.731886824357733,0.721323383422107,0.7638004592648748,0.1606423891171617,39.14104288634755,33.69238815542512,23.475020654503943,1.3096172590286037,1.2058815736189297,0.3998224729582442,0.6076773303866653,0.6007712623006802,0.1686164248325746,12.931623931623932,10.0,10.843664892600518,0.4444444444444444,0.0,0.5765272462919675,5.743589743589744,5.0,4.385589935180092,0.8500453899965573,0.8396542946171615,0.3402545015095706,34.24944868811541,28.0,26.20579492940312,6.156764033588648,5.8,1.20583123119907,5.847739286406008,5.5,1.260738901239448,0.9502627331587268,0.7726181304565692,0.7883126511196599
Series025_B2,BXPC3,modl,91.0,97.02197802197804,77.0,77.76987439311185,0.8680231378282465,0.8775510204081632,0.0665658655995958,0.6432419160148132,0.640625,0.0978705311036272,13.71847845269301,12.817264813225693,6.1511407079129485,8.759542954520358,8.62821804189341,3.297798476696636,1.5944697081941015,1.5385867294203277,0.4196578427467378,1.8209461635767328,1.8035467000747916,0.4617146306229758,5.475316722811868,4.652884161153434,4.145929939806726,14.127073941596636,10.26764233077209,15.049885202678215,14.127073941596636,10.26764233077209,15.049885202678215,0.7216520310506763,0.7599794423153563,0.1402329278812486,38.09585967434036,36.3492424049175,18.577288278279237,1.3065376350821785,1.2391948637621135,0.3924845915667795,0.6109267964602552,0.6042065199743702,0.1459622270849812,11.857142857142858,10.0,7.53974294686938,0.3736263736263736,0.0,0.5272435400393476,5.527472527472527,5.0,3.5404744803413783,0.8530210822361306,0.7935690699512501,0.3229957777928063,32.49678042564918,27.0,20.03175427305337,6.086567149017024,6.0,1.085213573798028,5.787989216857967,5.5,1.1977998530679304,0.921810916133928,0.82915619758885,0.5567893367360436
Series036_B3,BXPC3,modl,79.0,174.45569620253164,116.0,160.54336513168784,0.8763886730562845,0.88125,0.0598248408154386,0.6599491524596668,0.6577380952380952,0.1058713412657251,17.680656816350975,15.53863142561285,8.441526203626106,11.519730619436087,10.559325014615329,5.490397935208948,1.5832851873815137,1.5073616031701391,0.4502568707546307,2.2054838627706235,2.1050503843114714,0.7091637994148255,10.178041439457502,6.968709047767561,9.972318531043973,23.99156188150528,15.090566661315204,23.000197332751537,23.99156188150528,15.090566661315204,23.000197332751537,0.7105125062997064,0.7482553584428456,0.1519869668727877,51.30114295649978,42.59188309203678,28.33690488220494,1.370968022141879,1.3151147791703202,0.3533746120929998,0.6228922270245951,0.6223305009649619,0.1507433202302045,16.78481012658228,12.0,12.88279284729156,0.5316455696202531,0.0,0.633164506349357,7.493670886075949,6.0,5.474621350345493,0.8769428000802836,0.8042632858572891,0.3161588688413165,44.64013599709786,35.0,32.451351602835295,6.143901765713722,5.809523809523809,0.995693745385517,5.792034731275069,5.5,1.0551825841940874,1.0580594167614896,0.8944271909999159,0.7622292170307469
Series074_B5,BXPC3,modl,35.0,99.68571428571428,97.0,85.7860366355309,0.8585648052223578,0.875,0.0633934684224992,0.6567088798411417,0.6761904761904762,0.1055249604219402,13.421195478422254,13.19816692095598,5.804257589756661,9.073337292299536,9.35206580808732,3.9554208581911534,1.563252468483624,1.3990571192964336,0.5755109628118117,1.8153072154973529,1.7979580565373872,0.5271360016013432,6.123175236577943,5.466320929924745,5.521632709330367,13.363618389891858,10.886975629588536,11.662590359347368,13.363618389891858,10.886975629588536,11.662590359347368,0.6612960847958017,0.6993625616582173,0.1829833444363568,39.28061325481597,42.970562748477136,20.237789612381068,1.3719024722308366,1.2078136151055756,0.4934962266664007,0.6516471741065338,0.6728179917367868,0.1868202635469548,13.628571428571428,12.0,13.238657062418625,0.4571428571428571,0.0,0.6904597699196898,6.085714285714285,6.0,4.429585137436227,0.9288472309248696,0.8334490740933318,0.4802057654780693,36.44049922450459,36.0,27.83723549257837,6.215768241202174,5.989221060931157,1.8208715678876712,5.8976420816474455,5.5,1.862270900201352,0.9030229872226052,0.7999999999999999,0.6473930191529627
Series077_B6,BXPC3,modl,71.0,157.54929577464787,93.0,226.94168691553224,0.8654827130578647,0.8770668583752695,0.0737325146904609,0.6504439791477332,0.6541666666666667,0.1199443243176541,16.537382308452283,13.562106148268809,11.01752446783841,10.202793156970523,9.202818532637012,5.622776587396072,1.608567777369792,1.4087289725914856,0.4358512870123281,2.0010906458525293,1.869897836371624,0.7358808361526227,8.48203779723087,5.2932418090404525,11.176554158058403,24.67942868845803,11.495670198556915,42.57472414332118,24.67942868845803,11.495670198556915,42.57472414332118,0.7296779823145927,0.704343049658781,0.1221601119361816,48.0772772722854,37.38477631085024,36.836628568395405,1.398294972393853,1.302763717234681,0.4925874041183238,0.6087001294737426,0.6356403722571464,0.1452930788518984,17.971830985915492,11.0,21.61374877442852,0.647887323943662,1.0,0.7889838633330095,7.28169014084507,5.0,7.39086436194464,0.9271809357133872,0.912244870130521,0.4231455924865792,44.576876066354274,31.0,47.98926867661604,6.131876192110515,5.962962962962963,0.9819296144695402,5.8515239536782175,6.0,1.0614853488047655,0.9767718111231414,0.9230769230769232,0.6856705887185462
